designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2014-139,2015-01-02.0,240.0,4.3,239,-24,241,36,9493,2015-01-07.1,5.1,127,38,126,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_00:00:00.txt
FS-2015-001,2015-01-02.0,186.5,-2.9,177,-11,194,10,619,2015-01-11.1,9.1,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_00:00:00.txt
FS-2014-134,2015-01-02.5,284.5,-8.3,276,-18,293,3,877,2015-01-03.3,1.3,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_12:00:00.txt
FS-2014-137,2015-01-02.5,278.3,23.6,276,22,280,24,52,2015-01-03.9,1.9,221,0,198,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_12:00:00.txt
FS-2014-139,2015-01-02.5,239.2,3.4,238,2,240,4,10301,2015-01-06.7,4.7,104,7,9,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_12:00:00.txt
FS-2015-001,2015-01-02.5,187.1,-0.8,179,-13,196,9,1236,2015-01-10.6,8.6,99,37,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_12:00:00.txt
FS-2015-002,2015-01-02.5,164.2,-11.7,157,-15,169,-4,443,2015-01-12.3,10.3,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.02_12:00:00.txt
FS-2014-134,2015-01-03.0,284.8,-8.1,278,-16,293,3,717,2015-01-03.8,0.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_00:00:00.txt
FS-2014-137,2015-01-03.0,277.6,23.1,276,22,279,24,19,2015-01-04.5,1.5,221,0,198,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_00:00:00.txt
FS-2014-139,2015-01-03.0,237.8,4.8,71,-86,341,89,9682,2015-01-07.3,4.3,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_00:00:00.txt
FS-2015-001,2015-01-03.0,183.8,-0.9,116,-85,296,86,1290,2015-01-11.3,8.3,122,0,99,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_00:00:00.txt
FS-2015-002,2015-01-03.0,163.8,-12.3,156,-16,171,-4,560,2015-01-12.8,9.8,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_00:00:00.txt
FS-2014-134,2015-01-03.5,283.3,-8.7,278,-16,289,-1,489,2015-01-03.4,0.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_12:00:00.txt
FS-2014-139,2015-01-03.5,237.5,2.6,62,-86,336,89,9131,2015-01-06.8,3.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_12:00:00.txt
FS-2015-001,2015-01-03.5,179.1,-4.4,178,-5,180,-3,2488,2015-01-11.2,8.2,19,139,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_12:00:00.txt
FS-2015-002,2015-01-03.5,160.8,-13.1,155,-16,202,10,53,2015-01-12.6,9.6,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.03_12:00:00.txt
FS-2014-134,2015-01-04.0,279.5,-11.2,277,-15,282,-4,171,2015-01-04.2,0.2,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.04_00:00:00.txt
FS-2014-139,2015-01-04.0,237.7,5.0,55,-86,330,89,8057,2015-01-07.4,3.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.04_00:00:00.txt
FS-2015-001,2015-01-04.0,177.6,-6.3,155,-16,202,10,2584,2015-01-11.8,7.8,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.04_00:00:00.txt
FS-2014-139,2015-01-04.5,238.2,2.6,48,-86,325,89,6726,2015-01-06.8,2.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.04_12:00:00.txt
FS-2015-001,2015-01-04.5,168.7,-1.3,96,-86,275,89,4609,2015-01-12.0,8.0,103,0,4,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.04_12:00:00.txt
FS-2014-139,2015-01-05.0,239.3,4.4,58,-82,240,89,5637,2015-01-07.3,2.3,102,0,1,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.05_00:00:00.txt
FS-2015-001,2015-01-05.0,167.9,-0.6,89,-86,270,86,4605,2015-01-12.5,7.5,122,0,99,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.05_00:00:00.txt
FS-2014-139,2015-01-05.5,238.4,-0.6,82,-85,263,86,4384,2015-01-06.8,1.8,122,0,99,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.05_12:00:00.txt
FS-2015-001,2015-01-05.5,165.9,0.2,164,-1,166,1,5434,2015-01-12.2,7.2,108,21,132,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.05_12:00:00.txt
FS-2014-139,2015-01-06.0,235.5,-5.8,24,-85,309,89,3304,2015-01-07.5,1.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.06_00:00:00.txt
FS-2015-001,2015-01-06.0,164.5,0.1,163,-1,165,1,5155,2015-01-12.8,6.8,100,35,154,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.06_00:00:00.txt
FS-2014-139,2015-01-06.5,230.6,-12.9,211,-20,231,20,2315,2015-01-07.4,1.4,102,3,3,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.06_12:00:00.txt
FS-2015-001,2015-01-06.5,162.1,1.0,161,0,163,2,5616,2015-01-12.5,6.5,34,116,198,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.06_12:00:00.txt
FS-2014-139,2015-01-07.0,228.3,-16.4,8,-85,298,89,1558,2015-01-08.0,1.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.07_00:00:00.txt
FS-2015-001,2015-01-07.0,161.3,0.6,146,-23,202,1,5148,2015-01-13.1,6.1,99,37,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.07_00:00:00.txt
FS-2014-139,2015-01-07.5,220.9,-15.3,219,-16,221,-14,658,2015-01-08.1,1.1,109,36,36,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.07_12:00:00.txt
FS-2015-001,2015-01-07.5,160.3,1.0,159,0,161,2,5275,2015-01-12.7,5.7,25,129,219,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.07_12:00:00.txt
FS-2014-139,2015-01-08.0,215.2,-15.2,1,-85,359,89,318,2015-01-09.0,1.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.08_00:00:00.txt
FS-2015-001,2015-01-08.0,159.8,1.5,143,-25,180,15,4806,2015-01-13.2,5.2,18,141,237,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.08_00:00:00.txt
FS-2014-139,2015-01-08.5,217.1,-10.8,211,-13,223,-6,280,2015-01-08.4,0.4,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.08_12:00:00.txt
FS-2015-001,2015-01-08.5,158.8,1.5,143,-25,180,15,4702,2015-01-12.8,4.8,18,141,237,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.08_12:00:00.txt
FS-2014-139,2015-01-09.0,213.4,-10.5,211,-11,216,-8,80,2015-01-09.2,0.2,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.09_00:00:00.txt
FS-2015-001,2015-01-09.0,158.0,0.8,145,-23,181,1,3883,2015-01-13.4,4.4,99,37,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.09_00:00:00.txt
FS-2015-001,2015-01-09.5,156.7,0.2,145,-23,181,1,3461,2015-01-13.0,4.0,99,37,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.09_12:00:00.txt
FS-2015-001,2015-01-10.0,155.7,-1.5,146,-22,182,0,2599,2015-01-13.5,3.5,4,159,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.10_00:00:00.txt
FS-2015-001,2015-01-10.5,156.5,-2.0,139,-23,179,12,2482,2015-01-13.0,3.0,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.10_12:00:00.txt
FS-2015-003,2015-01-10.5,84.3,-6.8,75,-9,94,-1,438,2015-01-18.4,8.4,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.10_12:00:00.txt
FS-2015-001,2015-01-11.0,157.8,-2.0,141,-16,175,10,2019,2015-01-13.4,2.4,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_00:00:00.txt
FS-2015-004,2015-01-11.0,105.4,25.1,100,18,106,27,1056,2015-01-17.7,6.7,8,117,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_00:00:00.txt
FS-2015-003,2015-01-11.0,83.6,-6.7,74,-9,94,-1,388,2015-01-18.9,7.9,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_00:00:00.txt
FS-2015-005,2015-01-11.0,73.8,27.2,66,23,83,33,481,2015-01-20.2,9.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_00:00:00.txt
FS-2015-001,2015-01-11.5,158.4,-2.9,141,-16,176,10,1910,2015-01-12.9,1.9,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_12:00:00.txt
FS-2015-004,2015-01-11.5,109.6,25.2,108,24,110,26,1330,2015-01-16.9,5.9,30,90,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_12:00:00.txt
FS-2015-003,2015-01-11.5,82.2,-1.7,81,-2,83,0,925,2015-01-18.5,7.5,106,16,7,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_12:00:00.txt
FS-2015-005,2015-01-11.5,73.1,27.7,66,23,83,33,501,2015-01-19.8,8.8,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.11_12:00:00.txt
FS-2015-001,2015-01-12.0,159.4,-3.6,143,-20,176,10,1723,2015-01-13.3,1.3,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_00:00:00.txt
FS-2015-004,2015-01-12.0,111.2,24.2,91,14,133,40,1518,2015-01-17.2,5.2,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_00:00:00.txt
FS-2015-003,2015-01-12.0,84.6,-3.3,1,-85,359,89,929,2015-01-18.9,6.9,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_00:00:00.txt
FS-2015-005,2015-01-12.0,74.0,27.3,66,23,83,33,557,2015-01-20.2,8.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_00:00:00.txt
FS-2015-001,2015-01-12.5,156.2,-3.8,155,-4,157,-2,1296,2015-01-13.0,1.0,4,158,244,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_12:00:00.txt
FS-2015-004,2015-01-12.5,113.5,23.4,98,14,133,40,1058,2015-01-16.5,4.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_12:00:00.txt
FS-2015-003,2015-01-12.5,83.7,-2.4,1,-85,359,89,1389,2015-01-18.4,6.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_12:00:00.txt
FS-2015-005,2015-01-12.5,73.6,27.4,66,23,83,33,506,2015-01-19.7,7.7,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.12_12:00:00.txt
FS-2015-001,2015-01-13.0,154.2,-2.7,1,-85,359,89,832,2015-01-13.7,0.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_00:00:00.txt
FS-2015-004,2015-01-13.0,112.7,22.7,93,21,114,34,849,2015-01-17.1,4.1,2,124,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_00:00:00.txt
FS-2015-003,2015-01-13.0,85.9,-3.2,1,-85,359,89,1544,2015-01-18.8,5.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_00:00:00.txt
FS-2015-005,2015-01-13.0,73.7,27.3,64,23,83,33,515,2015-01-20.2,7.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_00:00:00.txt
FS-2015-006,2015-01-13.0,48.9,-11.8,42,-15,54,-6,415,2015-01-21.6,8.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_00:00:00.txt
FS-2015-001,2015-01-13.5,148.9,3.4,143,1,157,10,349,2015-01-13.6,0.6,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_12:00:00.txt
FS-2015-004,2015-01-13.5,110.5,21.8,1,-85,359,89,271,2015-01-16.7,3.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_12:00:00.txt
FS-2015-003,2015-01-13.5,85.3,-2.9,1,-85,359,89,2087,2015-01-18.3,5.3,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_12:00:00.txt
FS-2015-005,2015-01-13.5,73.6,26.0,64,19,83,33,545,2015-01-19.7,6.7,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_12:00:00.txt
FS-2015-006,2015-01-13.5,48.2,-12.5,41,-16,54,-6,449,2015-01-21.1,8.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.13_12:00:00.txt
FS-2015-001,2015-01-14.0,149.1,5.9,1,-85,359,89,44,2015-01-14.2,0.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_00:00:00.txt
FS-2015-004,2015-01-14.0,111.5,23.0,1,-85,359,89,187,2015-01-17.2,3.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_00:00:00.txt
FS-2015-003,2015-01-14.0,86.6,-2.7,1,-85,359,89,1836,2015-01-18.8,4.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_00:00:00.txt
FS-2015-005,2015-01-14.0,74.7,24.7,64,16,81,33,563,2015-01-20.0,6.0,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_00:00:00.txt
FS-2015-006,2015-01-14.0,48.7,-11.8,41,-16,55,-6,514,2015-01-21.6,7.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_00:00:00.txt
FS-2015-004,2015-01-14.5,123.5,18.5,122,17,124,19,40,2015-01-15.7,1.7,27,94,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_12:00:00.txt
FS-2015-003,2015-01-14.5,80.7,3.5,66,-18,97,30,3134,2015-01-18.7,4.7,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_12:00:00.txt
FS-2015-005,2015-01-14.5,71.1,26.7,70,25,72,27,126,2015-01-19.9,5.9,241,16,173,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_12:00:00.txt
FS-2015-006,2015-01-14.5,48.4,-12.1,41,-16,55,-6,441,2015-01-21.1,7.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.14_12:00:00.txt
FS-2015-003,2015-01-15.0,80.0,5.9,66,-18,97,33,3194,2015-01-19.3,4.3,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_00:00:00.txt
FS-2015-006,2015-01-15.0,49.1,-11.5,43,-16,55,-4,468,2015-01-21.6,6.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_00:00:00.txt
FS-2015-007,2015-01-15.0,2.0,-0.4,1,-1,4,1,431,2015-01-25.1,10.1,77,43,77,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_00:00:00.txt
FS-2015-003,2015-01-15.5,79.2,5.6,64,-14,96,33,3227,2015-01-18.9,3.9,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_12:00:00.txt
FS-2015-006,2015-01-15.5,49.1,-11.6,44,-16,55,-4,390,2015-01-21.1,6.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_12:00:00.txt
FS-2015-007,2015-01-15.5,4.1,-3.5,1,-11,359,8,1190,2015-01-24.4,9.4,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.15_12:00:00.txt
FS-2015-003,2015-01-16.0,79.6,6.3,64,-14,96,33,3044,2015-01-19.4,3.4,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_00:00:00.txt
FS-2015-006,2015-01-16.0,48.3,-11.1,37,-16,55,-4,493,2015-01-21.6,5.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_00:00:00.txt
FS-2015-007,2015-01-16.0,3.4,-2.6,1,-11,359,8,1430,2015-01-25.0,9.0,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_00:00:00.txt
FS-2015-003,2015-01-16.5,79.6,4.4,64,-14,96,26,2691,2015-01-18.9,2.9,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_12:00:00.txt
FS-2015-006,2015-01-16.5,48.4,-9.1,37,-16,55,3,555,2015-01-21.1,5.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_12:00:00.txt
FS-2015-008,2015-01-16.5,28.3,29.0,19,20,36,39,685,2015-01-23.2,7.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_12:00:00.txt
FS-2015-007,2015-01-16.5,3.9,-3.0,1,-11,359,8,1742,2015-01-24.5,8.5,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.16_12:00:00.txt
FS-2015-003,2015-01-17.0,70.6,1.6,66,0,78,2,3748,2015-01-20.0,3.0,127,120,39,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_00:00:00.txt
FS-2015-006,2015-01-17.0,47.6,-3.9,46,-4,48,-2,99,2015-01-21.7,4.7,103,0,1,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_00:00:00.txt
FS-2015-008,2015-01-17.0,27.3,23.1,12,7,38,39,1452,2015-01-23.6,6.6,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_00:00:00.txt
FS-2015-007,2015-01-17.0,4.9,-2.8,1,-11,359,8,1761,2015-01-24.9,7.9,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_00:00:00.txt
FS-2015-003,2015-01-17.5,70.9,2.0,39,-15,96,26,3102,2015-01-19.5,2.5,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_12:00:00.txt
FS-2015-006,2015-01-17.5,48.7,-2.6,47,-3,49,-1,87,2015-01-21.1,4.1,175,52,104,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_12:00:00.txt
FS-2015-008,2015-01-17.5,26.8,23.3,12,7,40,44,1935,2015-01-23.2,6.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_12:00:00.txt
FS-2015-007,2015-01-17.5,6.0,-3.1,1,-13,359,8,1925,2015-01-24.3,7.3,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.17_12:00:00.txt
FS-2015-003,2015-01-18.0,67.9,2.5,39,-15,96,30,3444,2015-01-20.3,2.3,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_00:00:00.txt
FS-2015-008,2015-01-18.0,26.4,21.6,12,5,40,44,2102,2015-01-23.6,5.6,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_00:00:00.txt
FS-2015-007,2015-01-18.0,8.1,-3.8,1,-13,359,8,1888,2015-01-24.7,6.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_00:00:00.txt
FS-2015-009,2015-01-18.0,323.5,8.8,318,5,329,15,546,2015-01-28.1,10.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_00:00:00.txt
FS-2015-003,2015-01-18.5,69.3,3.9,44,-15,92,30,2088,2015-01-19.7,1.7,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_12:00:00.txt
FS-2015-008,2015-01-18.5,17.8,9.9,16,8,18,10,4472,2015-01-23.6,5.6,88,7,17,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_12:00:00.txt
FS-2015-007,2015-01-18.5,3.7,-1.3,1,-2,359,0,226,2015-01-24.5,6.5,4,49,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_12:00:00.txt
FS-2015-009,2015-01-18.5,323.9,10.7,318,5,332,19,812,2015-01-27.6,9.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.18_12:00:00.txt
FS-2015-003,2015-01-19.0,65.7,1.8,57,0,74,2,1791,2015-01-20.4,1.4,127,120,39,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_00:00:00.txt
FS-2015-008,2015-01-19.0,17.5,8.8,16,7,34,27,4305,2015-01-24.1,5.1,27,37,93,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_00:00:00.txt
FS-2015-007,2015-01-19.0,3.9,0.5,1,-1,359,1,60,2015-01-25.0,6.0,34,11,63,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_00:00:00.txt
FS-2015-009,2015-01-19.0,323.5,10.2,317,4,332,19,1082,2015-01-28.2,9.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_00:00:00.txt
FS-2015-003,2015-01-19.5,64.1,-1.2,55,-2,65,0,603,2015-01-20.1,1.1,127,135,28,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_12:00:00.txt
FS-2015-010,2015-01-19.5,48.7,26.8,42,20,54,35,448,2015-01-21.5,2.5,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_12:00:00.txt
FS-2015-008,2015-01-19.5,16.8,9.3,15,-6,29,21,4157,2015-01-23.7,4.7,14,44,109,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_12:00:00.txt
FS-2015-009,2015-01-19.5,323.1,10.6,315,4,332,19,1386,2015-01-27.7,8.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.01.19_12:00:00.txt
