designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2019-001,2019-03-29.0,287.7,9.1,280,7,295,14,409,2019-04-07.4,9.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.29_00:00:00.txt
FS-2019-001,2019-03-29.5,286.1,9.0,278,5,295,15,553,2019-04-07.0,9.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.29_12:00:00.txt
FS-2019-001,2019-03-30.0,286.4,8.6,277,5,297,15,680,2019-04-07.5,8.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.30_00:00:00.txt
FS-2019-001,2019-03-30.5,286.1,8.7,277,5,297,15,875,2019-04-07.0,8.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.30_12:00:00.txt
FS-2019-001,2019-03-31.0,287.0,8.6,277,5,297,15,918,2019-04-07.5,7.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.31_00:00:00.txt
FS-2019-001,2019-03-31.5,286.7,8.6,277,5,297,15,1067,2019-04-07.0,7.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.03.31_12:00:00.txt
FS-2019-001,2019-04-01.0,287.2,8.7,278,5,298,15,1073,2019-04-07.5,6.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.01_00:00:00.txt
FS-2019-001,2019-04-01.5,287.0,8.7,278,5,298,17,1013,2019-04-07.0,6.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.01_12:00:00.txt
FS-2019-001,2019-04-02.0,286.2,9.8,274,4,298,23,1223,2019-04-07.6,5.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.02_00:00:00.txt
FS-2019-001,2019-04-02.5,285.7,9.7,274,4,297,23,1153,2019-04-07.1,5.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.02_12:00:00.txt
FS-2019-001,2019-04-03.0,284.9,10.3,274,4,297,23,1270,2019-04-07.7,4.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.03_00:00:00.txt
FS-2019-001,2019-04-03.5,285.5,9.9,274,5,297,23,1044,2019-04-07.2,4.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.03_12:00:00.txt
FS-2019-001,2019-04-04.0,285.2,10.2,274,5,296,23,1061,2019-04-07.7,3.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.04_00:00:00.txt
FS-2019-001,2019-04-04.5,286.9,9.0,275,5,297,22,747,2019-04-07.1,3.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.04_12:00:00.txt
FS-2019-001,2019-04-05.0,287.1,8.7,275,5,297,22,608,2019-04-07.5,2.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.05_00:00:00.txt
FS-2019-001,2019-04-05.5,289.2,7.9,282,5,298,15,479,2019-04-06.9,1.9,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.05_12:00:00.txt
FS-2019-001,2019-04-06.0,289.4,7.1,282,5,298,12,364,2019-04-07.4,1.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.06_00:00:00.txt
FS-2019-001,2019-04-06.5,292.0,6.7,284,4,299,12,401,2019-04-06.7,0.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.06_12:00:00.txt
FS-2019-001,2019-04-07.0,290.4,6.4,286,5,295,10,228,2019-04-07.3,0.3,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.07_00:00:00.txt
FS-2019-001,2019-04-07.5,286.8,6.6,285,5,287,8,26,2019-04-07.1,0.1,20,0,206,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.04.07_12:00:00.txt
FS-2019-002,2019-05-01.0,269.7,5.1,263,1,275,10,451,2019-05-06.0,5.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.01_00:00:00.txt
FS-2019-002,2019-05-01.5,267.7,5.0,260,1,275,10,500,2019-05-05.7,4.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.01_12:00:00.txt
FS-2019-002,2019-05-02.0,267.5,5.0,260,1,275,10,564,2019-05-06.2,4.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.02_00:00:00.txt
FS-2019-002,2019-05-02.5,267.1,5.2,260,3,275,10,527,2019-05-05.7,3.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.02_12:00:00.txt
FS-2019-002,2019-05-03.0,267.1,5.2,260,3,275,10,438,2019-05-06.3,3.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.03_00:00:00.txt
FS-2019-002,2019-05-03.5,267.4,5.2,261,3,275,10,427,2019-05-05.7,2.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.03_12:00:00.txt
FS-2019-002,2019-05-04.0,266.5,5.4,262,3,272,10,298,2019-05-06.3,2.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.04_00:00:00.txt
FS-2019-002,2019-05-04.5,266.4,4.9,262,3,272,10,264,2019-05-05.8,1.8,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.04_12:00:00.txt
FS-2019-002,2019-05-05.0,266.0,4.7,263,3,270,10,163,2019-05-06.4,1.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.05_00:00:00.txt
FS-2019-002,2019-05-05.5,266.0,3.9,263,2,268,4,124,2019-05-05.9,0.9,10,115,230,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.05_12:00:00.txt
FS-2019-002,2019-05-06.0,265.2,3.9,263,2,266,4,93,2019-05-06.4,0.4,10,115,230,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.06_00:00:00.txt
FS-2019-002,2019-05-06.5,263.6,3.2,262,2,264,4,20,2019-05-06.1,0.1,34,84,169,http://jsoc.stanford.edu/data/farside/AR_Lists/2019/AR_LIST_2019.05.06_12:00:00.txt
