designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2013-058,2014-01-03.0,70.8,-16.3,69,-18,72,-12,92,2014-01-03.1,0.1,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.03_00:00:00.txt
FS-2014-001,2014-01-03.0,34.5,16.1,30,14,38,21,240,2014-01-06.0,3.0,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.03_00:00:00.txt
FS-2013-059,2014-01-03.0,6.7,-12.4,1,-18,358,-1,853,2014-01-07.9,4.9,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.03_00:00:00.txt
FS-2014-001,2014-01-03.5,34.3,16.0,30,14,38,21,234,2014-01-05.5,2.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.03_12:00:00.txt
FS-2013-059,2014-01-03.5,5.6,-13.0,1,-18,358,-1,828,2014-01-07.5,4.5,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.03_12:00:00.txt
FS-2014-001,2014-01-04.0,34.9,15.5,30,13,40,21,267,2014-01-06.0,2.0,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.04_00:00:00.txt
FS-2013-059,2014-01-04.0,6.6,-14.0,2,-20,358,-4,616,2014-01-08.0,4.0,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.04_00:00:00.txt
FS-2014-001,2014-01-04.5,34.6,15.3,30,13,40,21,228,2014-01-05.5,1.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.04_12:00:00.txt
FS-2013-059,2014-01-04.5,5.4,-15.1,3,-20,358,-8,435,2014-01-07.6,3.6,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.04_12:00:00.txt
FS-2014-001,2014-01-05.0,34.8,15.3,30,13,40,21,209,2014-01-06.0,1.0,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.05_00:00:00.txt
FS-2013-059,2014-01-05.0,7.7,-15.3,5,-20,357,-10,238,2014-01-07.9,2.9,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.05_00:00:00.txt
FS-2014-001,2014-01-05.5,34.4,15.6,30,14,38,19,159,2014-01-05.5,0.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.05_12:00:00.txt
FS-2013-059,2014-01-05.5,5.7,-14.2,1,-85,359,89,88,2014-01-07.5,2.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.05_12:00:00.txt
FS-2014-002,2014-01-05.5,280.4,-10.3,279,-11,281,-9,924,2014-01-13.9,8.9,219,0,146,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.05_12:00:00.txt
FS-2014-001,2014-01-06.0,32.9,16.2,31,15,33,17,49,2014-01-06.1,0.1,20,102,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.06_00:00:00.txt
FS-2013-059,2014-01-06.0,355.0,-14.0,1,-85,359,89,3,2014-01-08.8,2.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.06_00:00:00.txt
FS-2014-002,2014-01-06.0,280.4,-10.5,266,-18,292,-1,1220,2014-01-14.4,8.4,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.06_00:00:00.txt
FS-2013-059,2014-01-06.5,355.0,-14.0,1,-85,359,89,4,2014-01-08.3,2.3,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.06_12:00:00.txt
FS-2014-002,2014-01-06.5,277.1,-11.8,262,-20,292,-1,1414,2014-01-14.2,8.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.06_12:00:00.txt
FS-2014-002,2014-01-07.0,278.2,-12.2,262,-20,294,-1,1504,2014-01-14.6,7.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.07_00:00:00.txt
FS-2014-002,2014-01-07.5,277.1,-12.6,262,-20,295,-3,1806,2014-01-14.2,7.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.07_12:00:00.txt
FS-2014-002,2014-01-08.0,278.4,-12.9,262,-20,295,-3,1804,2014-01-14.6,6.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.08_00:00:00.txt
FS-2014-003,2014-01-08.0,233.9,-14.0,225,-20,245,-8,747,2014-01-18.0,10.0,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.08_00:00:00.txt
FS-2014-002,2014-01-08.5,278.0,-12.7,262,-20,297,-1,1853,2014-01-14.2,6.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.08_12:00:00.txt
FS-2014-003,2014-01-08.5,233.8,-14.3,224,-20,245,-6,984,2014-01-17.5,9.5,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.08_12:00:00.txt
FS-2014-002,2014-01-09.0,279.3,-11.4,262,-20,297,-1,2093,2014-01-14.6,5.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.09_00:00:00.txt
FS-2014-003,2014-01-09.0,233.2,-14.5,220,-20,245,-6,1432,2014-01-18.0,9.0,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.09_00:00:00.txt
FS-2014-002,2014-01-09.5,278.5,-11.5,262,-22,298,-1,2227,2014-01-14.1,5.1,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.09_12:00:00.txt
FS-2014-003,2014-01-09.5,232.9,-14.7,220,-20,245,-6,1566,2014-01-17.6,8.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.09_12:00:00.txt
FS-2014-002,2014-01-10.0,278.2,-10.9,261,-22,298,6,2381,2014-01-14.6,4.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.10_00:00:00.txt
FS-2014-003,2014-01-10.0,233.0,-15.1,218,-22,246,-6,1950,2014-01-18.1,8.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.10_00:00:00.txt
FS-2014-002,2014-01-10.5,276.0,-12.1,256,-23,299,6,2288,2014-01-14.3,4.3,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.10_12:00:00.txt
FS-2014-003,2014-01-10.5,232.8,-15.1,218,-22,247,-4,2007,2014-01-17.6,7.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.10_12:00:00.txt
FS-2014-002,2014-01-11.0,275.8,-12.1,256,-25,299,6,1981,2014-01-14.8,3.8,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.11_00:00:00.txt
FS-2014-003,2014-01-11.0,232.5,-15.2,215,-23,247,-4,2118,2014-01-18.1,7.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.11_00:00:00.txt
FS-2014-002,2014-01-11.5,273.4,-13.5,256,-25,299,5,1850,2014-01-14.5,3.5,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.11_12:00:00.txt
FS-2014-003,2014-01-11.5,232.7,-15.2,215,-23,247,-4,1931,2014-01-17.6,6.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.11_12:00:00.txt
FS-2014-002,2014-01-12.0,275.0,-11.0,258,-20,294,3,1759,2014-01-14.9,2.9,253,0,189,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.12_00:00:00.txt
FS-2014-003,2014-01-12.0,233.0,-14.9,215,-23,245,-4,1760,2014-01-18.1,6.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.12_00:00:00.txt
FS-2014-002,2014-01-12.5,273.5,-11.9,256,-25,298,6,1670,2014-01-14.5,2.5,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.12_12:00:00.txt
FS-2014-003,2014-01-12.5,233.8,-14.3,220,-22,245,-4,1400,2014-01-17.5,5.5,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.12_12:00:00.txt
FS-2014-002,2014-01-13.0,274.8,-9.6,1,-85,359,89,1585,2014-01-14.9,1.9,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.13_00:00:00.txt
FS-2014-003,2014-01-13.0,234.7,-13.7,224,-20,245,-4,1217,2014-01-18.0,5.0,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.13_00:00:00.txt
FS-2014-002,2014-01-13.5,273.3,-11.7,272,-12,294,8,1492,2014-01-14.6,1.6,130,0,35,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.13_12:00:00.txt
FS-2014-003,2014-01-13.5,234.6,-13.5,224,-20,243,-4,956,2014-01-17.5,4.5,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.13_12:00:00.txt
FS-2014-002,2014-01-14.0,269.4,-12.5,256,-27,289,6,1044,2014-01-15.3,1.3,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.14_00:00:00.txt
FS-2014-003,2014-01-14.0,234.8,-13.5,225,-18,243,-6,817,2014-01-17.9,3.9,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.14_00:00:00.txt
FS-2014-002,2014-01-14.5,265.8,-14.7,264,-15,266,-13,904,2014-01-15.1,1.1,151,0,61,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.14_12:00:00.txt
FS-2014-003,2014-01-14.5,235.4,-13.0,227,-18,243,-6,707,2014-01-17.4,3.4,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.14_12:00:00.txt
FS-2014-002,2014-01-15.0,265.0,-13.3,1,-84,359,89,533,2014-01-15.7,0.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.15_00:00:00.txt
FS-2014-003,2014-01-15.0,235.4,-13.1,227,-18,243,-6,638,2014-01-17.9,2.9,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.15_00:00:00.txt
FS-2014-002,2014-01-15.5,262.8,-14.1,258,-25,267,5,470,2014-01-15.3,0.3,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.15_12:00:00.txt
FS-2014-003,2014-01-15.5,236.4,-12.5,229,-18,243,-6,546,2014-01-17.3,2.3,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.15_12:00:00.txt
FS-2014-002,2014-01-16.0,259.2,-15.7,258,-16,260,-12,64,2014-01-16.1,0.1,254,0,190,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.16_00:00:00.txt
FS-2014-003,2014-01-16.0,236.3,-13.0,231,-18,243,-6,490,2014-01-17.8,1.8,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.16_00:00:00.txt
FS-2014-004,2014-01-16.0,194.6,-12.4,186,-16,202,-6,477,2014-01-21.0,5.0,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.16_00:00:00.txt
FS-2014-003,2014-01-16.5,237.3,-12.2,232,-18,244,-6,460,2014-01-17.2,1.2,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.16_12:00:00.txt
FS-2014-004,2014-01-16.5,195.6,-13.3,186,-18,203,-6,425,2014-01-20.4,4.4,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.16_12:00:00.txt
FS-2014-003,2014-01-17.0,236.3,-13.2,229,-18,244,-6,475,2014-01-17.9,0.9,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.17_00:00:00.txt
FS-2014-004,2014-01-17.0,195.2,-12.8,186,-18,203,-6,481,2014-01-21.0,4.0,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.17_00:00:00.txt
FS-2014-003,2014-01-17.5,235.7,-13.4,229,-18,239,-6,474,2014-01-17.4,0.4,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.17_12:00:00.txt
FS-2014-004,2014-01-17.5,197.6,-14.2,193,-18,203,-10,295,2014-01-20.3,3.3,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.17_12:00:00.txt
FS-2014-005,2014-01-17.5,101.9,-8.6,93,-13,112,-3,687,2014-01-27.4,10.4,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.17_12:00:00.txt
FS-2014-003,2014-01-18.0,232.0,-15.2,229,-18,234,-12,157,2014-01-18.2,0.2,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_00:00:00.txt
FS-2014-004,2014-01-18.0,197.4,-13.8,193,-18,203,-10,369,2014-01-20.8,2.8,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_00:00:00.txt
FS-2014-006,2014-01-18.0,107.1,6.2,100,2,112,12,492,2014-01-27.6,9.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_00:00:00.txt
FS-2014-005,2014-01-18.0,101.1,-8.9,91,-13,112,-2,813,2014-01-28.0,10.0,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_00:00:00.txt
FS-2014-007,2014-01-18.5,213.5,-6.4,207,-9,221,-1,467,2014-01-19.1,1.1,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_12:00:00.txt
FS-2014-004,2014-01-18.5,198.2,-14.5,193,-18,203,-10,269,2014-01-20.2,2.2,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_12:00:00.txt
FS-2014-006,2014-01-18.5,106.4,6.0,89,-20,119,14,60,2014-01-27.2,9.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_12:00:00.txt
FS-2014-005,2014-01-18.5,105.0,-7.5,89,-20,119,14,2409,2014-01-27.2,9.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.18_12:00:00.txt
FS-2014-007,2014-01-19.0,214.1,-6.6,207,-9,221,-1,476,2014-01-19.6,0.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_00:00:00.txt
FS-2014-004,2014-01-19.0,198.3,-14.3,193,-18,203,-10,284,2014-01-20.7,1.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_00:00:00.txt
FS-2014-006,2014-01-19.0,106.6,3.7,87,-22,119,14,12,2014-01-27.6,8.6,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_00:00:00.txt
FS-2014-005,2014-01-19.0,104.8,-6.9,87,-22,119,14,2606,2014-01-27.7,8.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_00:00:00.txt
FS-2014-007,2014-01-19.5,211.4,-6.4,207,-9,216,-1,329,2014-01-19.3,0.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_12:00:00.txt
FS-2014-004,2014-01-19.5,198.4,-14.5,193,-18,203,-10,258,2014-01-20.2,1.2,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_12:00:00.txt
FS-2014-006,2014-01-19.5,106.2,3.6,87,-22,119,15,11,2014-01-27.2,8.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_12:00:00.txt
FS-2014-005,2014-01-19.5,104.9,-7.5,87,-22,119,15,3246,2014-01-27.2,8.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.19_12:00:00.txt
FS-2014-007,2014-01-20.0,207.8,-7.2,206,-9,208,-6,39,2014-01-20.1,0.1,7,118,238,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.20_00:00:00.txt
FS-2014-004,2014-01-20.0,199.0,-14.1,193,-16,205,-10,255,2014-01-20.7,0.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.20_00:00:00.txt
FS-2014-005,2014-01-20.0,105.4,-8.2,85,-22,119,15,3277,2014-01-27.7,7.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.20_00:00:00.txt
FS-2014-004,2014-01-20.5,198.1,-14.5,195,-16,202,-10,171,2014-01-20.3,0.3,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.20_12:00:00.txt
FS-2014-005,2014-01-20.5,104.9,-8.6,84,-22,124,15,3643,2014-01-27.3,7.3,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.20_12:00:00.txt
FS-2014-005,2014-01-21.0,105.0,-9.9,84,-22,124,15,3428,2014-01-27.8,6.8,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.21_00:00:00.txt
FS-2014-005,2014-01-21.5,105.4,-10.6,82,-22,126,15,4130,2014-01-27.2,6.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.21_12:00:00.txt
FS-2014-005,2014-01-22.0,105.6,-11.6,82,-22,126,3,3736,2014-01-27.7,5.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.22_00:00:00.txt
FS-2014-005,2014-01-22.5,105.5,-11.6,82,-22,126,14,3924,2014-01-27.2,5.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.22_12:00:00.txt
FS-2014-005,2014-01-23.0,106.0,-11.6,82,-22,124,14,3538,2014-01-27.7,4.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.23_00:00:00.txt
FS-2014-005,2014-01-23.5,106.2,-11.6,82,-22,124,15,3521,2014-01-27.2,4.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.23_12:00:00.txt
FS-2014-005,2014-01-24.0,106.2,-10.3,84,-22,124,15,3468,2014-01-27.7,3.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.24_00:00:00.txt
FS-2014-005,2014-01-24.5,106.9,-10.6,87,-23,124,15,3399,2014-01-27.2,3.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.24_12:00:00.txt
FS-2014-005,2014-01-25.0,106.6,-8.7,87,-23,124,17,3480,2014-01-27.7,2.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.25_00:00:00.txt
FS-2014-005,2014-01-25.5,107.0,-8.5,87,-23,124,17,3423,2014-01-27.2,2.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.25_12:00:00.txt
FS-2014-005,2014-01-26.0,107.2,-6.0,87,-22,124,18,3552,2014-01-27.7,1.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.26_00:00:00.txt
FS-2014-005,2014-01-26.5,107.6,-5.9,89,-22,119,18,3335,2014-01-27.2,1.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.26_12:00:00.txt
FS-2014-005,2014-01-27.0,106.3,-3.5,1,-83,359,89,2804,2014-01-27.8,0.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.27_00:00:00.txt
FS-2014-005,2014-01-27.5,102.8,-4.0,89,-15,112,17,1724,2014-01-27.5,0.5,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.27_12:00:00.txt
FS-2014-005,2014-01-28.0,97.9,-7.8,89,-13,105,14,789,2014-01-28.4,0.4,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.28_00:00:00.txt
FS-2014-005,2014-01-28.5,93.8,-9.0,89,-14,96,-1,315,2014-01-28.2,0.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.01.28_12:00:00.txt
FS-2014-008,2014-02-01.0,294.2,-10.6,288,-15,299,-4,497,2014-02-09.7,8.7,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.01_00:00:00.txt
FS-2014-008,2014-02-01.5,290.8,-13.0,281,-18,299,-4,621,2014-02-09.5,8.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.01_12:00:00.txt
FS-2014-009,2014-02-01.5,279.6,12.1,273,9,287,19,472,2014-02-10.5,9.5,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.01_12:00:00.txt
FS-2014-008,2014-02-02.0,292.5,-12.3,281,-18,299,-4,705,2014-02-09.8,7.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.02_00:00:00.txt
FS-2014-009,2014-02-02.0,279.0,12.3,273,9,287,19,331,2014-02-11.1,9.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.02_00:00:00.txt
FS-2014-008,2014-02-02.5,290.6,-12.8,279,-18,299,-4,636,2014-02-09.5,7.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.02_12:00:00.txt
FS-2014-009,2014-02-02.5,278.0,12.6,272,9,287,19,511,2014-02-10.6,8.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.02_12:00:00.txt
FS-2014-008,2014-02-03.0,292.9,-12.4,279,-18,306,-4,759,2014-02-09.8,6.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.03_00:00:00.txt
FS-2014-009,2014-02-03.0,277.6,12.8,272,9,287,19,378,2014-02-11.2,8.2,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.03_00:00:00.txt
FS-2014-008,2014-02-03.5,291.3,-13.7,279,-20,306,-4,738,2014-02-09.4,6.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.03_12:00:00.txt
FS-2014-009,2014-02-03.5,275.7,13.5,271,10,282,19,368,2014-02-10.8,7.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.03_12:00:00.txt
FS-2014-008,2014-02-04.0,292.1,-13.6,279,-20,306,-4,683,2014-02-09.9,5.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.04_00:00:00.txt
FS-2014-009,2014-02-04.0,275.4,13.2,271,10,282,19,249,2014-02-11.4,7.4,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.04_00:00:00.txt
FS-2014-008,2014-02-04.5,291.6,-14.1,280,-22,306,-4,640,2014-02-09.4,5.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.04_12:00:00.txt
FS-2014-009,2014-02-04.5,274.9,14.1,271,11,280,19,247,2014-02-10.9,6.9,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.04_12:00:00.txt
FS-2014-008,2014-02-05.0,289.1,-16.2,280,-22,299,-6,515,2014-02-10.1,5.1,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.02.05_00:00:00.txt
