designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2021-001,2021-05-17.5,189.9,19.9,188,18,190,20,54,2021-05-17.1,0.1,12,0,226,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.05.17_12:00:00.txt
FS-2021-002,2021-06-13.0,78.6,24.6,71,20,85,30,507,2021-06-22.3,9.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.13_00:00:00.txt
FS-2021-002,2021-06-13.5,77.1,22.5,69,16,85,30,898,2021-06-21.9,8.9,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.13_12:00:00.txt
FS-2021-002,2021-06-14.0,78.4,23.0,69,14,87,33,1108,2021-06-22.3,8.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.14_00:00:00.txt
FS-2021-002,2021-06-14.5,76.7,21.7,67,14,87,33,1310,2021-06-21.9,7.9,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.14_12:00:00.txt
FS-2021-002,2021-06-15.0,76.5,22.7,67,14,87,33,1213,2021-06-22.4,7.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.15_00:00:00.txt
FS-2021-002,2021-06-15.5,74.7,22.6,66,14,85,33,1365,2021-06-22.0,7.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.15_12:00:00.txt
FS-2021-002,2021-06-16.0,74.3,23.3,66,14,83,33,965,2021-06-22.6,6.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.16_00:00:00.txt
FS-2021-002,2021-06-16.5,73.4,23.1,66,14,83,33,1249,2021-06-22.1,6.1,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.16_12:00:00.txt
FS-2021-002,2021-06-17.0,73.0,23.3,66,14,83,33,785,2021-06-22.6,5.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.17_00:00:00.txt
FS-2021-002,2021-06-17.5,72.3,22.6,62,14,83,33,1060,2021-06-22.2,5.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.17_12:00:00.txt
FS-2021-002,2021-06-18.0,72.1,22.0,62,14,81,30,677,2021-06-22.7,4.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.18_00:00:00.txt
FS-2021-002,2021-06-18.5,72.0,21.9,62,14,81,30,808,2021-06-22.2,4.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.18_12:00:00.txt
FS-2021-002,2021-06-19.0,71.9,21.9,62,14,81,30,494,2021-06-22.7,3.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.19_00:00:00.txt
FS-2021-002,2021-06-19.5,71.7,22.0,61,14,81,30,575,2021-06-22.2,3.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.19_12:00:00.txt
FS-2021-002,2021-06-20.0,73.3,23.3,1,-88,359,89,381,2021-06-22.5,2.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.20_00:00:00.txt
FS-2021-002,2021-06-20.5,74.3,24.2,71,23,77,25,394,2021-06-22.0,2.0,100,3,6,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.20_12:00:00.txt
FS-2021-002,2021-06-21.0,76.1,25.4,75,24,77,26,280,2021-06-22.3,1.3,24,97,195,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.21_00:00:00.txt
FS-2021-002,2021-06-21.5,76.4,25.6,1,-88,359,89,230,2021-06-21.8,0.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.21_12:00:00.txt
FS-2021-002,2021-06-22.0,78.1,27.4,76,26,79,28,37,2021-06-22.1,0.1,21,100,201,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.06.22_00:00:00.txt
FS-2021-003,2021-07-14.0,55.0,-15.4,50,-20,59,-10,430,2021-07-21.2,7.2,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.14_00:00:00.txt
FS-2021-003,2021-07-14.5,54.4,-16.8,49,-23,59,-10,570,2021-07-20.8,6.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.14_12:00:00.txt
FS-2021-003,2021-07-15.0,54.3,-16.2,49,-23,59,-8,547,2021-07-21.3,6.3,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.15_00:00:00.txt
FS-2021-003,2021-07-15.5,53.6,-16.1,48,-25,58,-8,656,2021-07-20.8,5.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.15_12:00:00.txt
FS-2021-003,2021-07-16.0,53.6,-15.5,48,-25,58,-8,514,2021-07-21.3,5.3,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.16_00:00:00.txt
FS-2021-003,2021-07-16.5,53.4,-15.6,48,-25,58,-8,575,2021-07-20.8,4.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.16_12:00:00.txt
FS-2021-003,2021-07-17.0,53.1,-14.7,48,-20,58,-8,429,2021-07-21.4,4.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.17_00:00:00.txt
FS-2021-003,2021-07-17.5,53.1,-14.3,48,-20,58,-8,425,2021-07-20.8,3.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.17_12:00:00.txt
FS-2021-003,2021-07-18.0,53.2,-15.7,49,-20,58,-8,301,2021-07-21.4,3.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.18_00:00:00.txt
FS-2021-003,2021-07-18.5,53.0,-15.3,48,-20,58,-8,315,2021-07-20.9,2.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.18_12:00:00.txt
FS-2021-003,2021-07-19.0,52.9,-16.6,49,-20,58,-10,186,2021-07-21.4,2.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.19_00:00:00.txt
FS-2021-003,2021-07-19.5,52.7,-16.1,49,-18,56,-10,159,2021-07-20.9,1.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.19_12:00:00.txt
FS-2021-003,2021-07-20.0,53.6,-17.2,51,-18,55,-15,39,2021-07-21.3,1.3,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.20_00:00:00.txt
FS-2021-003,2021-07-20.5,54.5,-16.5,53,-17,55,-14,13,2021-07-20.8,0.8,10,230,230,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.07.20_12:00:00.txt
FS-2021-004,2021-09-12.0,354.2,-24.7,347,-27,359,-19,416,2021-09-18.6,6.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.12_00:00:00.txt
FS-2021-004,2021-09-12.5,355.2,-23.0,347,-27,359,-15,680,2021-09-18.0,6.0,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.12_12:00:00.txt
FS-2021-004,2021-09-13.0,353.6,-23.7,345,-29,359,-15,792,2021-09-18.6,5.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.13_00:00:00.txt
FS-2021-004,2021-09-13.5,353.9,-23.5,345,-29,359,-15,659,2021-09-18.1,5.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.13_12:00:00.txt
FS-2021-004,2021-09-14.0,352.1,-24.5,345,-29,359,-17,517,2021-09-18.7,4.7,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.14_00:00:00.txt
FS-2021-004,2021-09-14.5,352.7,-24.0,345,-29,359,-17,393,2021-09-18.1,4.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.14_12:00:00.txt
FS-2021-004,2021-09-15.0,350.3,-25.2,345,-29,357,-21,271,2021-09-18.8,3.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.15_00:00:00.txt
FS-2021-004,2021-09-15.5,351.4,-24.2,347,-27,357,-21,148,2021-09-18.2,3.2,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.15_12:00:00.txt
FS-2021-004,2021-09-16.0,350.2,-24.5,347,-27,355,-21,106,2021-09-18.8,2.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.16_00:00:00.txt
FS-2021-005,2021-09-23.5,208.4,-17.6,207,-18,209,-16,673,2021-09-28.9,5.9,219,97,39,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.23_12:00:00.txt
FS-2021-005,2021-09-24.0,207.3,-18.3,195,-23,221,-9,691,2021-09-29.5,5.5,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.24_00:00:00.txt
FS-2021-005,2021-09-24.5,206.8,-18.0,195,-23,221,-8,826,2021-09-29.1,5.1,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.24_12:00:00.txt
FS-2021-005,2021-09-25.0,206.1,-17.9,1,-88,359,85,593,2021-09-29.6,4.6,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.25_00:00:00.txt
FS-2021-005,2021-09-25.5,205.0,-18.4,195,-23,217,-8,573,2021-09-29.2,4.2,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.25_12:00:00.txt
FS-2021-005,2021-09-26.0,205.8,-18.7,195,-22,216,-10,405,2021-09-29.6,3.6,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.26_00:00:00.txt
FS-2021-005,2021-09-26.5,204.7,-19.4,195,-22,214,-13,434,2021-09-29.2,3.2,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.26_12:00:00.txt
FS-2021-005,2021-09-27.0,205.8,-19.2,195,-22,214,-13,338,2021-09-29.6,2.6,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.27_00:00:00.txt
FS-2021-005,2021-09-27.5,205.7,-19.2,195,-22,214,-13,336,2021-09-29.1,2.1,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.27_12:00:00.txt
FS-2021-005,2021-09-28.0,208.5,-19.0,204,-20,214,-15,164,2021-09-29.4,1.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.28_00:00:00.txt
FS-2021-005,2021-09-28.5,208.8,-18.8,207,-20,214,-15,113,2021-09-28.9,0.9,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.28_12:00:00.txt
FS-2021-005,2021-09-29.0,209.4,-18.7,1,-88,359,85,6,2021-09-29.4,0.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.09.29_00:00:00.txt
FS-2021-006,2021-10-10.5,1.5,18.1,0,15,2,22,424,2021-10-14.3,4.3,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.10_12:00:00.txt
FS-2021-006,2021-10-11.0,1.5,18.0,0,15,2,22,386,2021-10-14.8,3.8,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.11_00:00:00.txt
FS-2021-006,2021-10-11.5,1.5,18.0,0,15,2,22,351,2021-10-14.3,3.3,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.11_12:00:00.txt
FS-2021-006,2021-10-12.0,3.6,19.9,2,18,4,20,86,2021-10-14.6,2.6,239,0,228,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.12_00:00:00.txt
FS-2021-006,2021-10-12.5,4.0,19.8,3,18,5,20,30,2021-10-14.1,2.1,199,0,161,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.12_12:00:00.txt
FS-2021-006,2021-10-13.0,3.5,21.0,1,-88,359,86,5,2021-10-14.6,1.6,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.13_00:00:00.txt
FS-2021-007,2021-10-16.0,277.3,-22.9,271,-27,284,-17,569,2021-10-21.6,5.6,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.16_00:00:00.txt
FS-2021-007,2021-10-16.5,277.0,-22.6,270,-27,284,-15,605,2021-10-21.1,5.1,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.16_12:00:00.txt
FS-2021-007,2021-10-17.0,277.2,-22.7,270,-27,284,-15,479,2021-10-21.6,4.6,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.17_00:00:00.txt
FS-2021-007,2021-10-17.5,276.9,-22.5,270,-27,283,-15,479,2021-10-21.1,4.1,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.17_12:00:00.txt
FS-2021-007,2021-10-18.0,277.3,-22.6,272,-25,283,-17,306,2021-10-21.6,3.6,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.18_00:00:00.txt
FS-2021-007,2021-10-18.5,277.6,-22.4,272,-25,283,-17,348,2021-10-21.0,3.0,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.18_12:00:00.txt
FS-2021-007,2021-10-19.0,277.7,-22.2,273,-25,283,-17,242,2021-10-21.5,2.5,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.19_00:00:00.txt
FS-2021-007,2021-10-19.5,278.1,-21.6,274,-25,283,-17,290,2021-10-20.9,1.9,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.19_12:00:00.txt
FS-2021-007,2021-10-20.0,278.1,-21.8,274,-25,283,-17,137,2021-10-21.4,1.4,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.20_00:00:00.txt
FS-2021-007,2021-10-20.5,278.3,-22.0,274,-25,283,-17,224,2021-10-20.9,0.9,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.20_12:00:00.txt
FS-2021-007,2021-10-21.0,278.2,-22.9,275,-25,282,-19,111,2021-10-21.4,0.4,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.21_00:00:00.txt
FS-2021-007,2021-10-21.5,276.2,-23.0,275,-24,277,-20,48,2021-10-21.1,0.1,253,0,125,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.21_12:00:00.txt
FS-2021-008,2021-10-21.5,154.0,18.2,150,14,160,26,531,2021-10-30.1,9.1,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.21_12:00:00.txt
FS-2021-008,2021-10-22.0,157.3,19.4,148,14,171,26,966,2021-10-30.3,8.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.22_00:00:00.txt
FS-2021-008,2021-10-22.5,156.7,19.1,148,13,171,26,928,2021-10-29.9,7.9,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.22_12:00:00.txt
FS-2021-008,2021-10-23.0,157.6,19.5,147,13,171,26,1004,2021-10-30.3,7.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.23_00:00:00.txt
FS-2021-008,2021-10-23.5,156.8,18.7,147,12,171,26,1004,2021-10-29.8,6.8,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.23_12:00:00.txt
FS-2021-008,2021-10-24.0,157.2,19.0,146,11,171,28,1165,2021-10-30.3,6.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.24_00:00:00.txt
FS-2021-008,2021-10-24.5,156.1,17.7,146,7,169,28,1025,2021-10-29.9,5.9,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.24_12:00:00.txt
FS-2021-008,2021-10-25.0,157.1,17.2,146,7,170,28,1297,2021-10-30.3,5.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.25_00:00:00.txt
FS-2021-008,2021-10-25.5,156.6,16.7,147,7,170,27,1001,2021-10-29.9,4.9,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.25_12:00:00.txt
FS-2021-008,2021-10-26.0,156.3,16.5,148,7,170,27,1024,2021-10-30.4,4.4,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.26_00:00:00.txt
FS-2021-008,2021-10-26.5,154.5,16.4,148,9,160,24,638,2021-10-30.0,4.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.26_12:00:00.txt
FS-2021-008,2021-10-27.0,154.5,16.1,148,9,160,24,573,2021-10-30.6,3.6,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.27_00:00:00.txt
FS-2021-008,2021-10-27.5,154.4,16.9,150,14,160,23,314,2021-10-30.0,3.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.27_12:00:00.txt
FS-2021-008,2021-10-28.0,154.1,16.8,150,14,158,23,265,2021-10-30.6,2.6,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.28_00:00:00.txt
FS-2021-008,2021-10-28.5,154.1,17.0,150,14,157,21,128,2021-10-30.0,2.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.28_12:00:00.txt
FS-2021-008,2021-10-29.0,154.1,16.9,150,14,157,21,126,2021-10-30.5,1.5,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.29_00:00:00.txt
FS-2021-009,2021-10-29.0,109.5,-11.4,100,-29,281,-4,634,2021-11-03.1,5.1,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.29_00:00:00.txt
FS-2021-008,2021-10-29.5,154.9,17.3,153,16,155,19,24,2021-10-30.0,1.0,124,114,114,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.29_12:00:00.txt
FS-2021-009,2021-10-29.5,107.4,-10.1,98,-29,281,-3,845,2021-11-02.7,4.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.29_12:00:00.txt
FS-2021-008,2021-10-30.0,154.9,17.3,153,16,155,19,26,2021-10-30.5,0.5,124,114,114,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.30_00:00:00.txt
FS-2021-009,2021-10-30.0,108.0,-10.5,98,-28,275,-3,822,2021-11-03.2,4.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.30_00:00:00.txt
FS-2021-009,2021-10-30.5,107.1,-9.8,98,-27,272,19,723,2021-11-02.7,3.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.30_12:00:00.txt
FS-2021-009,2021-10-31.0,108.2,-10.5,100,-18,214,19,534,2021-11-03.2,3.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.31_00:00:00.txt
FS-2021-009,2021-10-31.5,107.3,-9.5,100,-26,272,19,469,2021-11-02.7,2.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.10.31_12:00:00.txt
FS-2021-009,2021-11-01.0,108.5,-10.1,100,-15,212,19,302,2021-11-03.2,2.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.11.01_00:00:00.txt
FS-2021-009,2021-11-01.5,108.5,-9.3,102,-11,213,18,178,2021-11-02.7,1.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.11.01_12:00:00.txt
FS-2021-009,2021-11-02.0,105.9,-9.7,103,-10,108,-8,45,2021-11-03.4,1.4,233,219,219,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.11.02_00:00:00.txt
FS-2021-010,2021-12-08.5,230.8,-27.7,222,-29,239,-21,655,2021-12-18.3,10.3,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.08_12:00:00.txt
FS-2021-010,2021-12-09.0,231.2,-27.5,222,-29,239,-21,743,2021-12-18.7,9.7,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.09_00:00:00.txt
FS-2021-010,2021-12-09.5,231.0,-27.4,222,-29,239,-17,882,2021-12-18.2,9.2,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.09_12:00:00.txt
FS-2021-010,2021-12-10.0,231.0,-27.4,222,-29,239,-17,852,2021-12-18.7,8.7,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.10_00:00:00.txt
FS-2021-010,2021-12-10.5,230.5,-27.1,220,-29,239,-17,911,2021-12-18.2,8.2,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.10_12:00:00.txt
FS-2021-010,2021-12-11.0,230.4,-27.0,220,-34,239,-17,905,2021-12-18.7,7.7,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.11_00:00:00.txt
FS-2021-010,2021-12-11.5,230.5,-26.9,220,-34,239,-15,932,2021-12-18.2,7.2,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.11_12:00:00.txt
FS-2021-010,2021-12-12.0,230.9,-27.2,222,-34,239,-15,913,2021-12-18.6,6.6,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.12_00:00:00.txt
