designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2013-015,2013-05-15.0,146.9,-10.7,134,-16,164,-4,972,2013-05-24.2,9.2,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.15_00:00:00.txt
FS-2013-014,2013-05-15.5,196.6,15.6,188,10,207,28,922,2013-05-20.1,5.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.15_12:00:00.txt
FS-2013-015,2013-05-15.5,146.4,-11.0,132,-18,162,-4,1207,2013-05-23.8,8.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.15_12:00:00.txt
FS-2013-014,2013-05-16.0,196.4,14.4,190,7,205,28,889,2013-05-20.6,4.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.16_00:00:00.txt
FS-2013-015,2013-05-16.0,144.0,-10.4,132,-18,157,-3,1016,2013-05-24.4,8.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.16_00:00:00.txt
FS-2013-014,2013-05-16.5,196.3,14.1,190,7,205,28,800,2013-05-20.1,4.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.16_12:00:00.txt
FS-2013-015,2013-05-16.5,143.3,-10.4,130,-18,157,-3,1054,2013-05-24.0,8.0,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.16_12:00:00.txt
FS-2013-014,2013-05-17.0,196.8,12.7,191,5,203,23,819,2013-05-20.6,3.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.17_00:00:00.txt
FS-2013-015,2013-05-17.0,135.8,-13.2,121,-22,151,-3,1573,2013-05-25.1,8.1,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.17_00:00:00.txt
FS-2013-014,2013-05-17.5,196.9,12.1,191,5,203,19,672,2013-05-20.1,3.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.17_12:00:00.txt
FS-2013-015,2013-05-17.5,136.1,-12.8,121,-22,151,-3,1553,2013-05-24.6,7.6,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.17_12:00:00.txt
FS-2013-014,2013-05-18.0,197.0,12.6,191,5,205,22,797,2013-05-20.6,2.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.18_00:00:00.txt
FS-2013-015,2013-05-18.0,133.6,-13.3,121,-22,151,-3,1532,2013-05-25.3,7.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.18_00:00:00.txt
FS-2013-014,2013-05-18.5,197.0,12.2,191,5,205,22,669,2013-05-20.1,2.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.18_12:00:00.txt
FS-2013-015,2013-05-18.5,133.6,-13.0,121,-22,151,-1,1425,2013-05-24.8,6.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.18_12:00:00.txt
FS-2013-014,2013-05-19.0,197.1,11.9,191,5,205,22,747,2013-05-20.6,1.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.19_00:00:00.txt
FS-2013-015,2013-05-19.0,131.5,-13.5,121,-23,146,-1,1431,2013-05-25.4,6.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.19_00:00:00.txt
FS-2013-014,2013-05-19.5,197.0,10.8,192,5,205,17,543,2013-05-20.1,1.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.19_12:00:00.txt
FS-2013-015,2013-05-19.5,131.4,-13.7,121,-23,144,-1,1193,2013-05-24.9,5.9,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.19_12:00:00.txt
FS-2013-014,2013-05-20.0,197.2,10.8,191,5,205,17,632,2013-05-20.6,0.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.20_00:00:00.txt
FS-2013-015,2013-05-20.0,131.2,-13.7,121,-23,144,-1,1095,2013-05-25.5,5.5,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.20_00:00:00.txt
FS-2013-014,2013-05-20.5,194.4,10.5,191,7,198,17,338,2013-05-20.3,0.3,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.20_12:00:00.txt
FS-2013-015,2013-05-20.5,131.1,-14.1,121,-23,144,-1,788,2013-05-25.0,5.0,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.20_12:00:00.txt
FS-2013-014,2013-05-21.0,191.0,10.6,190,9,192,11,22,2013-05-21.0,0.0,18,168,5,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.21_00:00:00.txt
FS-2013-015,2013-05-21.0,131.6,-13.8,121,-23,144,-1,658,2013-05-25.4,4.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.21_00:00:00.txt
FS-2013-015,2013-05-21.5,132.8,-12.6,1,-86,359,89,382,2013-05-24.8,3.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.21_12:00:00.txt
FS-2013-015,2013-05-22.0,134.0,-11.2,1,-86,359,89,266,2013-05-25.2,3.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.22_00:00:00.txt
FS-2013-015,2013-05-22.5,139.0,-5.9,136,-7,142,-2,68,2013-05-24.4,2.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.22_12:00:00.txt
FS-2013-015,2013-05-23.0,139.7,-6.6,138,-7,140,-5,43,2013-05-24.8,1.8,254,126,51,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.23_00:00:00.txt
FS-2013-016,2013-05-26.5,0.6,-8.3,-1,-11,1,-1,669,2013-06-03.8,8.8,57,0,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.26_12:00:00.txt
FS-2013-016,2013-05-27.0,0.2,-8.7,-1,-11,1,-1,649,2013-06-04.3,8.3,57,0,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.27_00:00:00.txt
FS-2013-016,2013-05-27.5,0.3,-8.7,-1,-11,1,-1,599,2013-06-03.8,7.8,57,0,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.27_12:00:00.txt
FS-2013-016,2013-05-28.0,359.7,-8.9,358,-13,360,-4,455,2013-06-04.4,7.4,219,0,219,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.28_00:00:00.txt
FS-2013-016,2013-05-28.5,359.8,-9.0,358,-11,360,-4,396,2013-06-03.9,6.9,219,0,219,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.28_12:00:00.txt
FS-2013-016,2013-05-29.0,360.0,-9.3,358,-11,360,-8,269,2013-06-04.4,6.4,219,0,219,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.29_00:00:00.txt
FS-2013-016,2013-05-29.5,1.3,-9.1,0,-11,2,-5,264,2013-06-03.8,5.8,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.29_12:00:00.txt
FS-2013-016,2013-05-30.0,1.1,-9.1,0,-11,2,-5,228,2013-06-04.3,5.3,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.30_00:00:00.txt
FS-2013-016,2013-05-30.5,1.6,-9.0,0,-11,2,-5,218,2013-06-03.7,4.7,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.30_12:00:00.txt
FS-2013-016,2013-05-31.0,1.0,-9.0,0,-11,2,-5,107,2013-06-04.3,4.3,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.31_00:00:00.txt
FS-2013-016,2013-05-31.5,1.0,-9.4,0,-11,2,-6,94,2013-06-03.8,3.8,247,0,247,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.05.31_12:00:00.txt
FS-2013-017,2013-06-18.5,158.5,-14.1,152,-18,166,-8,472,2013-06-19.2,1.2,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.18_12:00:00.txt
FS-2013-017,2013-06-19.0,158.7,-14.2,152,-18,166,-8,456,2013-06-19.7,0.7,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.19_00:00:00.txt
FS-2013-017,2013-06-19.5,157.2,-13.9,152,-18,162,-8,299,2013-06-19.3,0.3,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.19_12:00:00.txt
FS-2013-017,2013-06-20.0,153.7,-14.5,152,-15,154,-12,25,2013-06-20.0,0.0,249,0,122,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.20_00:00:00.txt
FS-2013-018,2013-06-29.0,6.7,-10.5,1,-14,12,-4,438,2013-07-01.1,2.1,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.29_00:00:00.txt
FS-2013-018,2013-06-29.5,6.7,-10.0,1,-14,12,-4,382,2013-06-30.6,1.6,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.29_12:00:00.txt
FS-2013-018,2013-06-30.0,6.0,-10.8,1,-15,12,-4,479,2013-07-01.2,1.2,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.30_00:00:00.txt
FS-2013-018,2013-06-30.5,5.8,-10.5,1,-15,11,-4,355,2013-06-30.7,0.7,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.06.30_12:00:00.txt
FS-2013-018,2013-07-01.0,5.0,-10.9,1,-15,9,-4,332,2013-07-01.3,0.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.01_00:00:00.txt
FS-2013-018,2013-07-01.5,2.0,-10.0,1,-11,3,-9,10,2013-07-01.0,0.0,142,134,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.01_12:00:00.txt
FS-2013-019,2013-07-10.5,130.4,-11.3,5,-15,355,-6,404,2013-07-18.5,8.5,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.10_12:00:00.txt
FS-2013-019,2013-07-11.0,130.3,-11.6,5,-15,354,-6,336,2013-07-19.0,8.0,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.11_00:00:00.txt
FS-2013-019,2013-07-11.5,130.1,-11.9,5,-16,354,-6,382,2013-07-18.5,7.5,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.11_12:00:00.txt
FS-2013-019,2013-07-12.0,129.5,-13.0,5,-16,135,-6,244,2013-07-19.1,7.1,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.12_00:00:00.txt
FS-2013-019,2013-07-12.5,129.4,-13.0,5,-16,135,-6,259,2013-07-18.6,6.6,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.12_12:00:00.txt
FS-2013-019,2013-07-13.0,129.1,-15.0,7,-16,132,-8,156,2013-07-19.2,6.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.13_00:00:00.txt
FS-2013-019,2013-07-13.5,129.3,-15.0,125,-16,132,-13,154,2013-07-18.6,5.6,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.13_12:00:00.txt
FS-2013-019,2013-07-14.0,129.9,-15.2,125,-16,132,-13,90,2013-07-19.1,5.1,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.14_00:00:00.txt
FS-2013-019,2013-07-14.5,130.1,-15.6,127,-16,132,-13,89,2013-07-18.6,4.6,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.14_12:00:00.txt
FS-2013-019,2013-07-15.0,131.3,-16.2,130,-17,132,-15,61,2013-07-19.0,4.0,240,231,231,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.15_00:00:00.txt
FS-2013-019,2013-07-15.5,131.2,-16.2,130,-17,132,-15,58,2013-07-18.5,3.5,240,231,231,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.15_12:00:00.txt
FS-2013-019,2013-07-16.0,133.2,-16.1,132,-17,134,-15,90,2013-07-18.9,2.9,241,232,232,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.16_00:00:00.txt
FS-2013-019,2013-07-16.5,133.3,-15.7,130,-26,261,24,77,2013-07-18.4,2.4,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.16_12:00:00.txt
FS-2013-019,2013-07-17.0,135.7,-10.6,130,-16,257,23,508,2013-07-18.6,1.6,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.17_00:00:00.txt
FS-2013-019,2013-07-17.5,134.9,-11.0,127,-16,257,24,658,2013-07-18.2,1.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.17_12:00:00.txt
FS-2013-019,2013-07-18.0,135.0,-10.9,127,-16,257,23,602,2013-07-18.7,0.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.18_00:00:00.txt
FS-2013-019,2013-07-18.5,132.6,-11.8,123,-16,257,23,491,2013-07-18.4,0.4,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.18_12:00:00.txt
FS-2013-020,2013-07-18.5,15.1,-10.6,8,-14,22,-4,547,2013-07-27.2,9.2,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.18_12:00:00.txt
FS-2013-019,2013-07-19.0,127.7,-13.8,123,-14,128,-9,126,2013-07-19.3,0.3,242,234,234,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.19_00:00:00.txt
FS-2013-020,2013-07-19.0,7.4,-12.0,1,-15,359,-4,1018,2013-07-28.3,9.3,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.19_00:00:00.txt
FS-2013-019,2013-07-19.5,123.6,-11.8,122,-12,124,-10,19,2013-07-19.1,0.1,224,203,203,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.19_12:00:00.txt
FS-2013-020,2013-07-19.5,7.6,-11.7,1,-15,359,-4,1153,2013-07-27.8,8.8,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.19_12:00:00.txt
FS-2013-020,2013-07-20.0,4.5,-12.3,1,-18,359,-6,1423,2013-07-28.5,8.5,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.20_00:00:00.txt
FS-2013-020,2013-07-20.5,4.3,-12.3,1,-18,359,-6,1231,2013-07-28.0,8.0,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.20_12:00:00.txt
FS-2013-020,2013-07-21.0,0.1,-12.5,-1,-15,1,-6,1343,2013-07-28.9,7.9,0,8,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.21_00:00:00.txt
FS-2013-020,2013-07-21.5,0.5,-12.0,-1,-14,1,-8,1045,2013-07-28.3,7.3,0,8,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.21_12:00:00.txt
FS-2013-021,2013-07-22.0,77.1,21.3,71,18,83,26,410,2013-07-22.9,0.9,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.22_00:00:00.txt
FS-2013-020,2013-07-22.0,357.6,-12.3,1,-18,359,-4,889,2013-07-29.0,7.0,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.22_00:00:00.txt
FS-2013-021,2013-07-22.5,77.2,21.4,71,18,81,26,363,2013-07-22.3,0.3,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.22_12:00:00.txt
FS-2013-020,2013-07-22.5,3.5,-11.2,1,-14,359,-4,644,2013-07-28.1,6.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.22_12:00:00.txt
FS-2013-021,2013-07-23.0,73.2,22.0,71,20,76,26,96,2013-07-23.1,0.1,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.23_00:00:00.txt
FS-2013-020,2013-07-23.0,3.6,-12.0,1,-14,352,-4,432,2013-07-28.6,5.6,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.23_00:00:00.txt
FS-2013-020,2013-07-23.5,3.4,-12.0,1,-14,14,-7,397,2013-07-28.1,5.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.23_12:00:00.txt
FS-2013-022,2013-07-23.5,315.6,25.7,310,21,322,30,419,2013-07-31.7,8.7,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.23_12:00:00.txt
FS-2013-020,2013-07-24.0,2.2,-12.2,1,-14,7,-8,276,2013-07-28.8,4.8,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.24_00:00:00.txt
FS-2013-022,2013-07-24.0,315.7,25.8,310,21,322,30,279,2013-08-01.3,8.3,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.24_00:00:00.txt
FS-2013-020,2013-07-24.5,1.6,-12.2,0,-13,2,-11,220,2013-07-28.3,4.3,0,37,246,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.24_12:00:00.txt
FS-2013-022,2013-07-24.5,315.2,25.8,310,21,322,30,375,2013-07-31.7,7.7,0,153,153,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.24_12:00:00.txt
FS-2013-020,2013-07-25.0,2.1,-13.2,1,-14,6,-8,107,2013-07-28.7,3.7,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.25_00:00:00.txt
FS-2013-022,2013-07-25.0,314.2,26.4,313,25,318,29,183,2013-08-01.3,7.3,1,151,151,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.25_00:00:00.txt
FS-2013-020,2013-07-25.5,0.7,-13.5,-1,-14,1,-10,76,2013-07-28.4,3.4,0,8,57,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2013.07.25_12:00:00.txt
