designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2020-002,2020-12-13.0,341.9,-16.1,335,-18,354,-10,431,2020-12-20.4,7.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.13_00:00:00.txt
FS-2020-002,2020-12-13.5,345.8,-15.5,335,-20,358,-8,819,2020-12-19.6,6.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.13_12:00:00.txt
FS-2020-002,2020-12-14.0,345.1,-16.1,335,-22,358,-8,915,2020-12-20.2,6.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.14_00:00:00.txt
FS-2020-002,2020-12-14.5,345.2,-15.8,335,-22,358,-6,899,2020-12-19.7,5.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.14_12:00:00.txt
FS-2020-002,2020-12-15.0,343.8,-16.1,335,-22,356,-6,963,2020-12-20.3,5.3,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.15_00:00:00.txt
FS-2020-002,2020-12-15.5,343.7,-15.5,334,-22,356,-4,908,2020-12-19.8,4.8,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.15_12:00:00.txt
FS-2020-002,2020-12-16.0,343.0,-15.4,334,-22,353,-4,849,2020-12-20.4,4.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.16_00:00:00.txt
FS-2020-002,2020-12-16.5,342.9,-15.3,334,-22,351,-3,750,2020-12-19.9,3.9,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.16_12:00:00.txt
FS-2020-002,2020-12-17.0,342.3,-15.8,336,-22,351,-3,596,2020-12-20.4,3.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.17_00:00:00.txt
FS-2020-002,2020-12-17.5,342.4,-16.4,336,-22,351,-3,460,2020-12-19.9,2.9,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.17_12:00:00.txt
FS-2020-002,2020-12-18.0,341.6,-16.7,336,-22,348,-10,419,2020-12-20.5,2.5,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.18_00:00:00.txt
FS-2020-002,2020-12-18.5,341.7,-17.4,338,-22,347,-10,244,2020-12-20.0,2.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.18_12:00:00.txt
FS-2020-002,2020-12-19.0,340.5,-15.2,336,-18,347,-10,296,2020-12-20.5,1.5,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.19_00:00:00.txt
FS-2020-002,2020-12-19.5,339.9,-15.2,336,-18,345,-10,148,2020-12-20.1,1.1,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.19_12:00:00.txt
FS-2020-002,2020-12-20.0,339.6,-15.2,336,-18,345,-10,178,2020-12-20.6,0.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.20_00:00:00.txt
FS-2020-002,2020-12-20.5,339.0,-16.0,141,-86,359,89,3,2020-12-20.2,0.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2020/AR_LIST_2020.12.20_12:00:00.txt
