designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2018-002,2018-06-29.5,292.6,6.4,286,3,299,12,559,2018-07-07.5,8.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.06.29_12:00:00.txt
FS-2018-002,2018-06-30.0,292.4,5.8,285,2,299,12,699,2018-07-08.0,8.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.06.30_00:00:00.txt
FS-2018-002,2018-06-30.5,292.6,5.9,285,2,299,12,677,2018-07-07.5,7.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.06.30_12:00:00.txt
FS-2018-002,2018-07-01.0,291.2,5.3,282,2,299,12,764,2018-07-08.1,7.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.01_00:00:00.txt
FS-2018-002,2018-07-01.5,290.4,5.0,281,1,299,14,956,2018-07-07.7,6.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.01_12:00:00.txt
FS-2018-002,2018-07-02.0,290.6,5.1,281,1,299,14,905,2018-07-08.2,6.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.02_00:00:00.txt
FS-2018-002,2018-07-02.5,290.5,5.1,281,1,299,14,852,2018-07-07.7,5.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.02_12:00:00.txt
FS-2018-002,2018-07-03.0,291.4,5.9,284,2,299,14,767,2018-07-08.2,5.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.03_00:00:00.txt
FS-2018-002,2018-07-03.5,292.1,5.7,285,2,299,14,821,2018-07-07.6,4.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.03_12:00:00.txt
FS-2018-002,2018-07-04.0,291.8,5.6,285,1,299,12,759,2018-07-08.1,4.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.04_00:00:00.txt
FS-2018-002,2018-07-04.5,291.7,5.2,285,1,299,12,769,2018-07-07.7,3.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.04_12:00:00.txt
FS-2018-002,2018-07-05.0,292.1,5.7,285,1,299,12,596,2018-07-08.1,3.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.05_00:00:00.txt
FS-2018-002,2018-07-05.5,291.9,4.9,285,1,299,12,538,2018-07-07.6,2.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.05_12:00:00.txt
FS-2018-002,2018-07-06.0,292.9,5.4,287,1,299,12,377,2018-07-08.1,2.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.06_00:00:00.txt
FS-2018-002,2018-07-06.5,292.4,4.9,287,1,299,10,346,2018-07-07.6,1.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.06_12:00:00.txt
FS-2018-002,2018-07-07.0,293.9,5.3,290,3,299,10,225,2018-07-08.0,1.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.07_00:00:00.txt
FS-2018-002,2018-07-07.5,294.3,5.3,290,3,299,10,289,2018-07-07.5,0.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.07_12:00:00.txt
FS-2018-002,2018-07-08.0,292.3,5.5,290,4,295,10,87,2018-07-08.1,0.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.07.08_00:00:00.txt
FS-2018-001,2018-11-14.0,318.6,-4.4,313,-11,325,6,615,2018-11-19.4,5.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_00:00:00.txt
FS-2018-002,2018-11-14.0,239.9,-13.5,234,-16,240,-10,481,2018-11-25.4,11.4,1,126,254,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_00:00:00.txt
FS-2018-003,2018-11-14.0,247.2,-33.0,241,-36,254,-31,415,2018-11-25.6,11.6,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_00:00:00.txt
FS-2018-001,2018-11-14.5,318.1,-5.5,313,-11,325,6,254,2018-11-19.0,5.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_12:00:00.txt
FS-2018-003,2018-11-14.5,245.4,-31.3,242,-32,254,-30,14,2018-11-25.1,11.1,13,230,243,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_12:00:00.txt
FS-2018-002,2018-11-14.5,60.1,14.0,59,-64,61,40,-97,2018-12-08.4,24.4,142,46,126,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.14_12:00:00.txt
FS-2018-001,2018-11-15.0,319.1,-4.1,313,-11,325,8,767,2018-11-19.4,4.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.15_00:00:00.txt
FS-2018-002,2018-11-15.0,246.8,-32.9,241,-36,254,-31,500,2018-11-25.6,10.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.15_00:00:00.txt
FS-2018-001,2018-11-16.0,319.1,-3.5,314,-9,325,6,541,2018-11-19.4,3.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.16_00:00:00.txt
FS-2018-002,2018-11-16.0,239.6,-13.3,234,-16,240,-10,485,2018-11-25.5,9.5,1,126,254,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.16_00:00:00.txt
FS-2018-002,2018-11-16.5,242.5,-7.5,241,-8,243,-6,21,2018-11-24.7,8.7,91,14,28,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.16_12:00:00.txt
FS-2018-001,2018-11-16.5,154.4,-7.4,1,-79,186,86,-3,2018-12-01.2,15.2,177,151,126,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.16_12:00:00.txt
FS-2018-001,2018-11-17.0,319.3,-4.2,314,-11,325,6,507,2018-11-19.4,2.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.17_00:00:00.txt
FS-2018-002,2018-11-17.0,239.6,-13.4,233,-16,240,-10,558,2018-11-25.5,8.5,1,126,254,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.17_00:00:00.txt
FS-2018-002,2018-11-17.5,241.0,-13.2,240,-16,242,-8,29,2018-11-24.9,7.9,21,106,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.17_12:00:00.txt
FS-2018-001,2018-11-17.5,140.0,4.3,139,3,141,5,-69,2018-12-02.2,15.2,152,127,103,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.17_12:00:00.txt
FS-2018-001,2018-11-18.0,319.4,-4.6,315,-11,326,6,423,2018-11-19.4,1.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.18_00:00:00.txt
FS-2018-002,2018-11-18.0,240.0,-13.6,239,-14,241,-8,603,2018-11-25.4,7.4,88,40,168,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.18_00:00:00.txt
FS-2018-002,2018-11-18.5,241.4,-14.6,240,-16,242,-8,52,2018-11-24.9,6.9,21,106,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.18_12:00:00.txt
FS-2018-001,2018-11-18.5,140.5,4.3,0,-68,141,41,-63,2018-12-02.2,14.2,169,144,119,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.18_12:00:00.txt
FS-2018-001,2018-11-19.0,316.0,-10.3,1,-88,359,89,34,2018-11-19.7,0.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.19_00:00:00.txt
FS-2018-002,2018-11-19.0,239.5,-14.4,238,-15,240,-8,61,2018-11-25.5,6.5,1,125,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2018/AR_LIST_2018.11.19_00:00:00.txt
